Job Title,Company Name,Rating,Location,Min Experience,Max Experience,Avg Salary,Skills
Senior Software Developer,iTech Solutions,3.3,Bengaluru,2,3,500000.0,"btech, technical, software, management consulting, mca"
Senior Software Developer Microsoft .net,E QL Business Solutions,1.3,Mumbai,2,7,500000.0,"team management, vb.net, web technologies, c, development expert"
Sr. Software Developer Frappe,Helloapps,4.5,Bengaluru,1,2,500000.0,"client meeting, project development, backend, jquery, front end"
Sr. Software Developer,Vagus Technologies,3.3,Trichy,1,5,500000.0,"java, business analysts, development, architects, software"
Senior Software Developers,DataTracks,3.4,Chennai,4,6,900000.0,"report generation, b2b, senior executive, client retention, senior analyst"
Senior Software Developer,Cognitive Navigation,,Mumbai,5,10,900000.0,"backend, front end, linux, analytical, javascript"
Sr. Software Developer,Proteam Softwares,4.7,Chennai,5,8,900000.0,"server, technical, software, web development, html"
Sr Android Software Developer,Icit,,Mumbai,5,10,900000.0,"counsellor, sqlite, database, android, android application development"
Blackberry Qnx Senior Systems Software Developer,Research In Motion,3.9,Hyderabad,3,7,900000.0,"rtos, performance tuning, c++, ppc, blackberry"
Senior Software Developer,Thoughtline Technologies,4.1,Thiruvananthapuram,5,10,900000.0,"c#, server, c, software development, microsoft technologies"
Senior Software Developer,Thoughtline Technologies,4.1,Thiruvananthapuram,5,10,900000.0,"server, css, web application, server side, bootstrap"
Senior Software Developer,Eoxegen,,Kolkata,2,5,500000.0,"web application development, continuous integration, business analyst, tdd, scala"
Sr . Software Developer,Idoss Technologies,,Noida,3,5,900000.0,"jquery, xml, mysql, javascript, php"
Sr.software Developer.,Maastrix Solutions,2.6,Bhubaneswar,3,7,900000.0,"business analysis, django, wordpress, php, mongodb"
Software Developer And Senior Software Developer Php,Ampere Software Pvt Ltd,3.2,Noida,3,6,900000.0,"css, linux, mysql, javascript, programming"
Senior Software Developer,Cisive,4.0,New Delhi,3,6,900000.0,"frontend development, unit testing framework, rdbms, full stack, code versioning tools"
Senior Software Developer,Sterling.CO.,3.6,Kolkata,4,8,900000.0,"spring, react.js, java, software testing, xml"
Senior Software Developer,Enable India,5.0,Bengaluru,6,11,1500000.0,"hibernate, version control, git, javascript, database"
Senior Embedded Software Developer,Astrome Technologies,3.3,Bengaluru,3,6,900000.0,"rtos, health insurance, communication protocols, automation testing, linux"
Sr. Software Developer,Cement Digital,5.0,Ahmedabad,4,8,900000.0,"ms sql, jquery, coding, xml, javascript"
Sr. Software Developer,Prakhar Software,3.4,New Delhi,7,12,1500000.0,"c#, ms sql, jquery, web services, windows services"
Senior Software Developer,Loopio,,Bengaluru,5,8,900000.0,"git, rdbms, database design, technical design, debugging"
Senior Software Developer,Intech Creative Services,3.8,Gandhinagar,5,8,900000.0,"maven, multithreading, git, pgdca, soa"
Senior Asp . Net Software Developer,Evia Information Systems,,Mumbai,8,12,1500000.0,"ms sql, jquery, enterprise applications, web development, javascript"
Senior Software Developer Php,Pabbly,,Bhopal,4,6,900000.0,"automation, jquery, front end, linux, coding"
Senior Software Developer Microsoft Stack,Esg Risk Assessments & Insights,1.4,Mumbai,3,6,900000.0,"ms sql, iis, jquery, php, html"
Senior Software Developer,Aiosell Technologies,5.0,Bengaluru,6,11,1500000.0,"manager technology, technology, development, software, software development"
Senior Software Developer,Machadalo,2.7,Delhi,1,4,500000.0,"computer science, coding, django, mysql, agile"
Senior Software Developer,Zehn Solutions,3.4,Nagpur,2,7,500000.0,"interpersonal skills, jquery, front end, networking, javascript"
Sr.software Developer,Mobilitysum Technologies,,Delhi,3,6,900000.0,"multithreading, web services, rdbms, windows application, winforms"
Senior Software Developer,Volga Infotech,3.5,Mumbai,4,9,900000.0,"object oriented design, ms sql, jquery, asp.net, json"
Sr . Software Developer Php,Midas It Services,4.0,Delhi,7,12,1500000.0,"git, symfony, analytical, devops, mysql"
Sr . Software Developer Asp . Net,Midas It Services,4.0,Delhi,7,10,1500000.0,"jquery, linq, version control, sql database, oops"
Senior Software Developer,Information Evolution,3.7,Coimbatore,4,5,900000.0,"css, aws iam, api gateway, bootstrap, ajax"
Senior Dot Net Software Developer Healthcare Domain,pfc client,,Chennai(guindy),5,8,900000.0,"angularjs, asp.net, net core framework, net mvc, asp.net mvc"
Senior Software Developer,Excelanto Technologies,5.0,Chennai,3,8,900000.0,"continuous integration, automation, quality standards, coding, unit testing"
Senior Software Developer,Excelanto Technologies,5.0,Chennai,3,5,900000.0,"continuous integration, automation, quality standards, coding, unit testing"
Senior Software Developer,Excelanto Technologies,5.0,Chennai,4,6,900000.0,"continuous integration, automation, quality standards, coding, unit testing"
Senior Software Developer,Synfinity Management Consultants,4.1,Bengaluru,4,6,900000.0,"coding, xml, mysql, debugging, javascript"
Senior Software Developer,CADS Software India,4.0,Chennai,8,10,1500000.0,"construction, git, web technologies, cloud, jenkins"
Senior Software Developer,Clarcity Travel & Expense,,Noida,5,10,900000.0,"computer science, c++, jquery, visual basic, mysql"
Senior Software Developer,HADOOLYTICS INC,,Gurgaon,4,9,900000.0,"asp.net, supervision, sql, enterprise library, senior"
Sr. Software Developer Php.,Clavis Technologies.,4.3,Noida,5,10,900000.0,"drupal, software design, jquery, xml, mysql"
Sr. Software Developer,Echofeel,4.8,Mumbai,2,7,500000.0,"html;javascript, ms sql, backend, web technologies, asp.net"
Senior Software Developer,Technologyport Software India,3.0,Bengaluru,2,4,500000.0,"developer, hr, software, software development, development"
Sr. Software Developer,Innovapoint Infotech,4.0,Pune,3,6,900000.0,"manager quality assurance, coding, agile development, architectural design, technical leadership"
Senior Software Developer,Highpoints Technologies India,5.0,Kolkata,5,8,900000.0,"product management, computer science, jquery, front end, mysql"
Senior Software Developer,Incadea,2.8,Bengaluru,4,7,900000.0,"project management, feasibility analysis, product support, testing, software"
Software Senior Software Developer,Santane,,Remote,6,11,1500000.0,"backend, c, focus, infrastructure, .net"
Sr Software Developer,Matexnet,3.8,Chennai,5,10,900000.0,"front end, git, nosql, mysql, javascript"
Sr.software Developer,technologiesindia.com,,Delhi,3,6,900000.0,"c#, server, winforms, service, windows"
Sr. Software Developer Project Lead,technologiesindia.com,,Delhi,3,8,900000.0,"c#, web application development, server, c, code"
Senior Software Developer,Voylla,4.0,Gurugram,3,6,900000.0,"android, senior, android application development, software, software development"
Senior Software Developer,Voylla,4.0,Gurugram,3,6,900000.0,"python, ios, senior, iphone, development"
Senior Software Developer,Voylla,4.0,Gurugram,3,6,900000.0,"python, ruby on rails, ruby rails, rail, senior"
Senior Software Developer,Techlounge,,Noida,1,6,500000.0,"architecture, coding, mysql, javascript, php"
Senior Software Developer,Techlounge,,Jamshedpur,5,10,900000.0,"architecture, coding, mysql, javascript, php"
Senior Software Developer,gibl.in,4.7,Kolkata,6,11,1500000.0,"computer science, jquery, front end, version control, database design"
Senior Software Developer,Volga Infotech Pvt Ltd,3.5,Mumbai,4,9,900000.0,"development, software, object oriented design, developing, windows"
Sr. Software Developer .net,Silicate Technologies,2.1,Delhi,2,5,500000.0,"software developer .net, software, xml, .net developer, .net"
Senior Software Developer,Pioneer E Solutions,3.6,Chandigarh,5,10,900000.0,"t-sql, ms sql, jquery, web services, javascript"
Sr. Software Developer Big Data,Transaction Network Services,4.0,Noida,8,12,1500000.0,"computer science, hibernate, web services, spring framework, data modeling"
Senior Software Developer Php,Geecon Systems,3.3,Mumbai,1,3,500000.0,"jquery, xml, mysql, debugging, javascript"
Senior Software Developer Dot Net,Tacnique,,Kolkata,7,10,1500000.0,"computer science, backend, version control, git, nosql"
Senior Ai Ml Software Developer,Gforce Consulting Solutions,4.6,Remote,8,12,1500000.0,"computer science, embedded systems, coding, neural networks, artificial intelligence"
Senior Software Developer,botman.ninja,,Bengaluru,3,5,900000.0,"cloud computing, automation, front end, coding, javascript"
Aspdot Net C# Sql Server Sr. Software Developer Project Lead,technologiesindia.com,,New Delhi,3,6,900000.0,"code, project lead, crystal report, ajax, sql server"
Sr. Software Developer,Diggdigital,,Hubli,2,7,500000.0,"web technologies, cloud, application software, business executive, application"
Senior Software Developer,Actonate,5.0,Vadodara,1,2,500000.0,"front end, git, web technologies, coding, html5"
Senior Software Developer,Cbots Solutions,,Coimbatore,3,5,900000.0,"front end, dom, version control, git, web technologies"
Senior Software Developer,regami.solutions,3.8,Bengaluru,5,8,900000.0,"process automation, web application development, mobile application development, c++, industrial design"
Sr. Software Developer,Inventyv Software Services,3.2,Ahmedabad,2,5,500000.0,"qa, application design, front end, git, web technologies"
Sr . Software Developer,Inventyv Software Services,3.2,Ahmedabad,3,5,900000.0,"side, software design, backend, front end, networking"
Sr . Software Developer,Inventyv Software Services,3.2,Ahmedabad,4,8,900000.0,"automation, ms sql, git, architecture, database"
Senior Software Developer,Accusol Technologies Pvt. Ltd,,Ahmedabad,2,3,500000.0,"b tech, technical knowledge, net vb net, technical, leadership skills"
Senior Software Developer Mean Mern Stack,Iquasar Software Solutions,4.2,Srinagar,5,10,900000.0,"jquery, xml, mysql, javascript, agile"
Sr . Software Developer,Vempra Holdings,,Hyderabad,4,7,900000.0,"jquery, data management, mis, debugging, javascript"
Senior Software Developer React Js,Zectos Software,3.6,Pune,4,6,900000.0,"front end, user interface designing, project management, debugging, performance testing"
Sr . Software Developer Php,Midas It Services,4.0,Delhi,7,12,1500000.0,"git, symfony, analytical, oops, devops"
Senior Software Developer,Geecon Systems,3.3,Mumbai,1,3,500000.0,"jquery, linux, xml, mysql, wordpress"
Sr. Software Developer,VCollab,,Noida,3,6,900000.0,"solution design, side, backend, coding, asp.net mvc"
Senior Software Developer,Aindra Systems,,Bengaluru,3,5,900000.0,"telecom, hibernate, automation, linux, xml"
Position Project Leader Module Leader Software Developer,HR Avenues,,Mumbai,5,10,900000.0,"product management, computer science, cvs, helpdesk, eclipse"
Position Project Leader Module Leader Software Developer,HR Avenues,,Mumbai,2,10,500000.0,"object oriented design, sql server 2008, c++, interpersonal skills, visual basic"
Senior Software Developer,Maier Vidorno,3.6,Pune,5,7,900000.0,"quality standards, polyspace, configuration management, software quality, automotive"
Senior Software Developer,Cradlepoint,3.5,Kolkata,10,12,2000000.0,"wireless, computer science, c++, networking, wan"
Senior Software Developer,Bridgecroft Consultancy Services,,Noida,3,8,900000.0,"unix, supply chain, business objects, linux, bmc remedy"
Sr . Software Developer Laravel,Xonier Technologies,4.3,Noida,3,5,900000.0,"san, symfony, enterprise applications, mysql, debugging"
Senior Software Developer,Wcube,2.4,Gurugram,4,8,900000.0,"software developer, git, node . js, restful api, functional programming"
Senior Software Developer,Qualitlabs,4.1,Hyderabad,8,13,1500000.0,"unix, c++, linux, database design, agile"
Sr.software Developer,technologiesindia.com,,New Delhi,2,5,500000.0,"c#, server, oracle, software development, rdbms"
Senior Software Developer,Virtue Sources,,Bengaluru,1,6,500000.0,"odbc, interpersonal skills, jquery, db2, time management"
Asp.net C# Sql Server Sr. Software Developer Project Lead,Mobilitysum Technologies,,Delhi,3,8,900000.0,"web application development, jquery, database design, javascript, asp.net"
Sr . Software Developer,OneOrigin,3.7,Bengaluru,3,8,900000.0,"cloud computing, continuous integration, html;javascript, front end, nosql"
Software Developer Php,Power2sme,4.2,Gurugram,5,9,900000.0,"usage, nosql, uml, debugging, schema"
Senior Software Developer Python And Rest Apis,Skeletos It Services,5.0,Pune,5,10,900000.0,"unix, telecom, automation, linux, xml"
Sr. Software Developer,kennovation software services pvt ltd,3.8,Pune,3,6,900000.0,"erp, rdbms, mysql, wordpress, javascript"
Senior Software Developer Ios,Virtuoso Infotech,3.1,Pune,4,9,900000.0,"git, mvvm, analytical, swift, mobile applications"
Senior Software Developer Dot Net,Virtuoso Infotech,3.1,Pune,3,8,900000.0,"backend, git, web technologies, enterprise applications, analytical"
Senior Software Developer Android,Virtuoso Infotech,3.1,Pune,4,9,900000.0,"git, mvvm, analytical, android studio, sdk"
Senior Software Developer,Technext Technosoft,4.2,Durgapur,2,4,500000.0,"technical operations, senior, coding, programming, php"
Sr. Software Developer Team Leader,Prakhar Software,3.4,Dadra & Nagar Haveli,5,7,900000.0,"data migration, backend, front end, postgresql, cloud"
Senior Software Developer,Prakhar Software,3.4,Mumbai,3,6,900000.0,"iis, web technologies, networking, database management, javascript"
Senior Software Developer,Prakhar Software,3.4,Remote,3,6,900000.0,"iis, version control, linux, mvc, visual studio"
Senior Software Developer,2ordr International,,Panaji,1,6,500000.0,"jquery, vb.net, schema, entity framework, software product development"
